MAG	Depth_m	Zone	Estimated_Genome_Size	Cluster_Representative	Total_CDS	Total_KOs	Unique_KOs	TKO_Density	UKO_Density	CDS_Density	Quality	Completeness	Contamination	Strain.heterogeneity	Domain	Phylum	Class	Order	Family	Genus	Species	Contigs	Bases	Max	N50	N90	Sample	Count_of_Unique_Defense_Systems	Count_of_Unique_Genes_in_Systems	List_of_Defense_SubSystems_in_Genome	List_of_Unique_Genes_in_Systems	DS_Prevalence_per_Mbp	DS_Gene_Prevalence_per_PEG_Perc	Virus_List	Virus_Regions	Prophage_Count	Prophage_Base_Pairs	Prophage_Perc
Bin_S24.69	1200	Bathypelagic	1702694.32179895	FALSE	1532	1106	1013	66.6966580511791	61.0883495532048	92.3863292354488	88.15	97.39	3.08	0	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rickettsiales	UBA1997	UBA2645		28	1658254	195557	104180	29341	MP0882	6	20	Defense_System|RM|RM_Type_IIG,Defense_System|RM|RM_Type_I,Defense_System|RM|RM_Type_II,Defense_System|Cas|CAS_Class1-Subtype-I-F,Defense_System|AbiE|AbiE,Defense_System|SanaTA|SanaTA,Defense_System|AbiD|AbiD	Bin_S24.69_00077,Bin_S24.69_00150,Bin_S24.69_01299,Bin_S24.69_00149,Bin_S24.69_00723,Bin_S24.69_00153,Bin_S24.69_01409,Bin_S24.69_01300,Bin_S24.69_01302,Bin_S24.69_00076,Bin_S24.69_01407,Bin_S24.69_00026,Bin_S24.69_00152,Bin_S24.69_00155,Bin_S24.69_00416,Bin_S24.69_00717,Bin_S24.69_00415,Bin_S24.69_00722,Bin_S24.69_01408,Bin_S24.69_00154	3.61826354708024	1.30548302872063	{'MP0882_19_fragment_1'}	['S24CMP0882_Scaffold_19|24050|65139']	1	41089	2.477847181433
Bin_S24.7	1200	Bathypelagic	3181936.03411514	FALSE	2851	2048	1496	68.6176229354405	50.1230292536225	95.5218959906937	89.45	93.8	1.45	16.67	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp900098805	173	2984656	105376	25905	8169	MP0882	3	10	Defense_System|RM|RM_Type_I,Defense_System|SoFIC|SoFic	Bin_S24.7_01554,Bin_S24.7_01238,Bin_S24.7_01553,Bin_S24.7_01605,Bin_S24.7_01956,Bin_S24.7_01556,Bin_S24.7_01552,Bin_S24.7_01555,Bin_S24.7_01237,Bin_S24.7_01232	1.00514096096837	0.350754121360926	set()	[]	0	0	0
Bin_S24.71	1200	Bathypelagic	3140031.81818182	TRUE	1943	1534	1113	74.0197093158195	53.7053040863801	93.7550816171039	51.69	66	4.77	17.65	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhodospirillales	UBA2165	GCA-2712665		377	2072421	21128	5843	3045	MP0882	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S24.8	1200	Bathypelagic	3701122.41703193	FALSE	2080	1474	1142	62.3446406660472	48.3022928362455	87.9761550782755	54.07	63.88	3.27	7.14	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	UBA9145	UBA9145 sp002694855	270	2364277	59830	13097	3706	MP0882	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S2.51	4000	Bathypelagic	3719527.24077329	FALSE	2231	1354	1111	63.9762314597684	52.4945296542118	105.414307523444	51.74	56.9	1.72	100	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter_A	Erythrobacter_A sp002895025	424	2116411	21214	5290	3014	MP0313	3	7	Defense_System|Rst_PARIS|PARIS_II_merge,Defense_System|Pycsar|Pycsar	Bin_S2.51_00138,Bin_S2.51_00137,Bin_S2.51_01528,Bin_S2.51_00142,Bin_S2.51_00143,Bin_S2.51_00140,Bin_S2.51_00141	1.41749405006872	0.313760645450471	{'MP0313_21531', 'MP0313_15930', 'MP0313_16105', 'MP0313_16179', 'MP0313_11882', 'MP0313_8370', 'MP0313_14525'}	['S2CMP0313_Scaffold_11882|0|4469', 'S2CMP0313_Scaffold_21531|0|2839', 'S2CMP0313_Scaffold_16105|0|3559', 'S2CMP0313_Scaffold_8370|0|5847', 'S2CMP0313_Scaffold_14525|0|3853', 'S2CMP0313_Scaffold_16179|0|3544', 'S2CMP0313_Scaffold_15930|0|3589']	7	27700	1.30881950623012
Bin_S25.10	800	Mesopelagic	6406019.52085182	TRUE	3201	2276	1736	63.0507242522561	48.091413577292	88.6754693899261	56.35	56.35	0	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas		572	3609792	38454	7544	3223	MP0884	4	5	Defense_System|dGTPase|dGTPase,Defense_System|RM|RM_Type_I,Defense_System|AbiJ|AbiJ	Bin_S25.10_00936,Bin_S25.10_00938,Bin_S25.10_00641,Bin_S25.10_00304,Bin_S25.10_00939	1.10809708703438	0.156201187129022	set()	[]	0	0	0
Bin_S25.11	800	Mesopelagic	6414768.83403942	TRUE	3037	1390	931	39.9129610305929	26.7330695823611	87.2055126977773	47.39	54.29	2.3	0	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Planctomycetaceae	UBA8437	UBA8437 sp003445035	812	3482578	17493	4450	2786	MP0884	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S25.16	800	Mesopelagic	1374562.03751506	TRUE	796	630	592	78.8724494778143	74.1150636362953	99.6547139433971	57.54	58.11	0.19	100	Bacteria	Gammaproteobacteria	Gammaproteobacteria	SAR86	SAR86	AEGEAN-183		155	798758	25496	5380	3069	MP0884	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S25.19	800	Mesopelagic	5864083.74462665	TRUE	3137	1480	966	40.1821118469083	26.2269730027794	85.1697870701023	54.59	62.81	2.74	33.33	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae			817	3683231	44104	4536	2857	MP0884	2	1	Defense_System|RM|RM_Type_IV	Bin_S25.19_03039	0.543001511444707	0.0318775900541919	{'MP0884_18891', 'MP0884_4316', 'MP0884_14424', 'MP0884_20107', 'MP0884_9681'}	['S25CMP0884_Scaffold_9681|0|4390', 'S25CMP0884_Scaffold_18891|0|2902', 'S25CMP0884_Scaffold_20107|0|2796', 'S25CMP0884_Scaffold_4316|0|7274', 'S25CMP0884_Scaffold_14424|0|3418']	5	20780	0.564178570391051
Bin_S25.20	800	Mesopelagic	2789528.41596131	FALSE	2565	1663	1302	60.0723613675836	47.0319990983727	92.6552055970246	97.29	99.24	0.65	60	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Croceibacter	Croceibacter atlanticus	86	2768328	237613	54204	14262	MP0884	2	6	Defense_System|RM|RM_Type_III,Defense_System|RM|RM_Type_I,Defense_System|RM|RM_Type_IV	Bin_S25.20_00530,Bin_S25.20_02257,Bin_S25.20_02210,Bin_S25.20_00529,Bin_S25.20_02258,Bin_S25.20_02256	0.722457743446586	0.233918128654971	set()	[]	0	0	0
Bin_S25.21	800	Mesopelagic	2867531.80661578	FALSE	2041	1516	1288	64.0588462477827	54.4246662052402	86.2428134510055	82.53	82.53	0	0	Bacteria	SAR324	SAR324	SAR324	NAC60-12	Arctic96AD-7	Arctic96AD-7 sp002082305	279	2366574	46323	11732	4032	MP0884	2	1	Defense_System|dGTPase|dGTPase	Bin_S25.21_00578	0.845103512503729	0.0489955903968643	set()	[]	0	0	0
Bin_S25.24	800	Mesopelagic	2822007.1524363	FALSE	1636	1198	1004	63.2574191501012	53.0137302393169	86.384922979604	67.11	67.11	0	0	Bacteria	SAR324	SAR324	SAR324	NAC60-12	Arctic96AD-7		321	1893849	20961	6647	3138	MP0884	2	1	Defense_System|dGTPase|dGTPase	Bin_S25.24_00175	1.05605040317364	0.0611246943765281	set()	[]	0	0	0
Bin_S25.27	800	Mesopelagic	2133119.89686291	TRUE	1932	1535	1183	77.3101896340886	59.5817292098546	97.3050725557389	86.24	93.08	2.28	25	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	MedAcidi-G1	UBA9410		155	1985508	69518	19293	5537	MP0884	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S25.29	800	Mesopelagic	3244995.89153657	FALSE	3086	2072	1654	65.5835671383281	52.3529054279897	97.6790000911586	95.98	97.36	0.46	33.33	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Alteriqipengyuania	Alteriqipengyuania bathyomarina	55	3159328	447499	191532	21627	MP0884	8	15	Defense_System|Dsr|Dsr_I,Defense_System|RM|RM_Type_IIG,Defense_System|RM|RM_Type_I,Defense_System|Druantia|Druantia_I,Defense_System|Septu|Septu,Defense_System|Shedu|Shedu,Defense_System|RloC|RloC,Defense_System|SanaTA|SanaTA	Bin_S25.29_01086,Bin_S25.29_01356,Bin_S25.29_01082,Bin_S25.29_03127,Bin_S25.29_02419,Bin_S25.29_01085,Bin_S25.29_01056,Bin_S25.29_02418,Bin_S25.29_03126,Bin_S25.29_01081,Bin_S25.29_01084,Bin_S25.29_01680,Bin_S25.29_02049,Bin_S25.29_03072,Bin_S25.29_03129	2.53218405939491	0.486066104990279	{'MP0884_3_fragment_6', 'MP0884_20_fragment_2_1', 'MP0884_175_fragment_1_1'}	['S25CMP0884_Scaffold_175|15875|55842', 'S25CMP0884_Scaffold_20|38386|75433', 'S25CMP0884_Scaffold_3|414349|424003']	3	86668	2.74324160074547
Bin_S25.3	800	Mesopelagic	3137009.68660969	FALSE	2450	1764	1382	64.0819318740768	50.204778826516	89.00268315844	84.78	87.75	0.99	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	UBA9145	UBA9145 sp002712055	237	2752726	89148	17352	4923	MP0884	0	0	NA	NA	0	0	{'MP0884_1547'}	['S25CMP0884_Scaffold_1547|0|14057']	1	14057	0.510657435574772
Bin_S25.37	800	Mesopelagic	4218542.16456128	FALSE	3648	2474	1801	66.7416093468467	48.5859492456229	98.4128499989074	83.22	87.87	1.55	77.78	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp000153545	400	3706833	97377	11928	4057	MP0884	0	0	NA	NA	0	0	{'MP0884_3970', 'MP0884_13925', 'MP0884_5693', 'MP0884_15675', 'MP0884_8531', 'MP0884_15713', 'MP0884_351_1'}	['S25CMP0884_Scaffold_351|8063|37135', 'S25CMP0884_Scaffold_15713|0|3242', 'S25CMP0884_Scaffold_8531|0|4759', 'S25CMP0884_Scaffold_15675|0|3246', 'S25CMP0884_Scaffold_5693|0|6120', 'S25CMP0884_Scaffold_3970|0|7680', 'S25CMP0884_Scaffold_13925|0|3493']	7	57612	1.55421083172617
Bin_S25.39	800	Mesopelagic	4215380.78797725	TRUE	3682	2718	2133	65.4733557407342	51.3814083130927	88.6949579975656	96.95	98.48	0.51	50	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Alteromonas mediterranea	194	4151307	149991	30470	10499	MP0884	11	28	Defense_System|RM|RM_Type_IV,Defense_System|PfiAT|PfiAT,Defense_System|dGTPase|dGTPase,Defense_System|RM|RM_Type_I,Defense_System|AbiV|AbiV,Defense_System|ShosTA|ShosTA,Defense_System|SoFIC|SoFic,Defense_System|Cas|CAS_Class1-Subtype-I-E,Defense_System|SspBCDE|SspBCDE,Defense_System|PD-Lambda-1|PD-Lambda-1,Defense_System|AbiD|AbiD	Bin_S25.39_01586,Bin_S25.39_00319,Bin_S25.39_03151,Bin_S25.39_00146,Bin_S25.39_00320,Bin_S25.39_01100,Bin_S25.39_01587,Bin_S25.39_00314,Bin_S25.39_01851,Bin_S25.39_01103,Bin_S25.39_01097,Bin_S25.39_02095,Bin_S25.39_02478,Bin_S25.39_01102,Bin_S25.39_00267,Bin_S25.39_01101,Bin_S25.39_00148,Bin_S25.39_02479,Bin_S25.39_00321,Bin_S25.39_00697,Bin_S25.39_01094,Bin_S25.39_01099,Bin_S25.39_00696,Bin_S25.39_01098,Bin_S25.39_03211,Bin_S25.39_01095,Bin_S25.39_01597,Bin_S25.39_00147	2.64976789237703	0.760456273764259	set()	[]	0	0	0
Bin_S25.4	800	Mesopelagic	2414645.39007092	FALSE	2138	1639	1233	75.218818380744	56.5862129734334	98.1194836473646	81.27	90.24	2.99	25	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	MedAcidi-G1	S20-B6	S20-B6 sp002699725	202	2178976	68067	15613	4620	MP0884	0	0	NA	NA	0	0	{'MP0884_9703'}	['S25CMP0884_Scaffold_9703|0|4384']	1	4384	0.201195423905541
Bin_S25.41	800	Mesopelagic	3423075.79908676	FALSE	1937	1164	967	62.1086859317423	51.5971643436382	103.35440262009	50.64	54.75	1.37	80	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Alteriqipengyuania	Alteriqipengyuania sp002729695	334	1874134	42504	5657	3090	MP0884	2	1	Defense_System|RM|RM_Type_IIG	Bin_S25.41_00149	1.06715955209179	0.0516262261228704	{'MP0884_8657', 'MP0884_6386'}	['S25CMP0884_Scaffold_6386|0|5706', 'S25CMP0884_Scaffold_8657|0|4705']	2	10411	0.555509904841383
Bin_S25.42	800	Mesopelagic	4586480.49367221	TRUE	3877	2836	2108	64.6730521803895	48.0715070508678	88.4123495427962	86.28	95.61	3.11	71.43	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas atlantica	147	4385134	212292	47548	14869	MP0884	6	21	Defense_System|AbiH|AbiH,Defense_System|RM|RM_Type_IV,Defense_System|RM|RM_Type_IIG,Defense_System|RM|RM_Type_I,Defense_System|dGTPase|dGTPase,Defense_System|Druantia|Druantia_III,Defense_System|Cas|CAS_Class1-Subtype-I-F	Bin_S25.42_03685,Bin_S25.42_02911,Bin_S25.42_02910,Bin_S25.42_01926,Bin_S25.42_01925,Bin_S25.42_01930,Bin_S25.42_00612,Bin_S25.42_03266,Bin_S25.42_01186,Bin_S25.42_03683,Bin_S25.42_01927,Bin_S25.42_03789,Bin_S25.42_02913,Bin_S25.42_02092,Bin_S25.42_03274,Bin_S25.42_01189,Bin_S25.42_02912,Bin_S25.42_03686,Bin_S25.42_01187,Bin_S25.42_03264,Bin_S25.42_03684	1.36825921397157	0.541655919525406	{'MP0884_3320'}	['S25CMP0884_Scaffold_3320|0|8611']	1	8611	0.196368001525153
Bin_S25.43	800	Mesopelagic	2745726.99240987	FALSE	2254	1329	1064	57.403322481845	45.9572122804237	97.356726015108	82.49	84.32	0.61	16.67	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aurantibacter	Aurantibacter aestuarii	349	2315197	38619	7723	3484	MP0884	4	4	Defense_System|AbiH|AbiH,Defense_System|Gabija|Gabija,Defense_System|RM|RM_Type_IV	Bin_S25.43_01589,Bin_S25.43_00775,Bin_S25.43_01585,Bin_S25.43_00693	1.72771474738435	0.177462289263531	{'MP0884_3476', 'MP0884_23083'}	['S25CMP0884_Scaffold_23083|0|2571', 'S25CMP0884_Scaffold_3476|0|8381']	2	10952	0.473048297833834
Bin_S25.44	800	Mesopelagic	3200511.77536232	FALSE	2752	1891	1424	66.8979853482445	50.3769069994184	97.3576180213479	84.09	88.32	1.41	50	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp900098805	301	2826692	88516	14506	3928	MP0884	3	11	Defense_System|RM|RM_Type_IIG,Defense_System|RM|RM_Type_I,Defense_System|SoFIC|SoFic	Bin_S25.44_02548,Bin_S25.44_00357,Bin_S25.44_00360,Bin_S25.44_01620,Bin_S25.44_01625,Bin_S25.44_01970,Bin_S25.44_00361,Bin_S25.44_00358,Bin_S25.44_00359,Bin_S25.44_01626,Bin_S25.44_01599	1.06131124296528	0.399709302325581	{'MP0884_6342', 'MP0884_5359', 'MP0884_21810'}	['S25CMP0884_Scaffold_5359|0|6355', 'S25CMP0884_Scaffold_6342|0|5724', 'S25CMP0884_Scaffold_21810|0|2661']	3	14740	0.521457590710272
Bin_S25.45	800	Mesopelagic	2531157.20059562	FALSE	2371	1828	1225	76.8133712413764	51.4750436382309	99.6304722173432	86.76	94.02	2.42	0	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	TK06	UBA2110	UBA2110 sp002705305	181	2379794	85225	18414	5931	MP0884	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S25.48	800	Mesopelagic	2036455.63698737	FALSE	1346	1054	919	80.7057387599647	70.368665958641	103.06444437468	59.99	64.13	1.38	27.27	Bacteria	Gammaproteobacteria	Gammaproteobacteria	SAR86	D2472	D2472	D2472 sp902608115	171	1305979	34656	9720	3848	MP0884	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S25.5	800	Mesopelagic	4322543.22165256	TRUE	3279	1569	1050	43.2789739490367	28.9629844783229	90.4472629565911	76.49	83.87	2.46	0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Roseibacillus_B	Roseibacillus_B sp003483645	595	3625317	29736	6970	3365	MP0884	0	0	NA	NA	0	0	{'MP0884_16820'}	['S25CMP0884_Scaffold_16820|0|3112']	1	3112	0.0858407692348007
Bin_S25.54	800	Mesopelagic	2599220.32310934	FALSE	2100	1700	1274	76.5678161147328	57.3808221942174	94.5837728476111	76.12	85.42	3.1	27.27	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Arenicellales	UBA868	REDSEA-S09-B13		415	2220254	26389	5820	3034	MP0884	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S25.55	800	Mesopelagic	2219391.91694475	FALSE	1166	946	813	79.0216683094709	67.9118565915432	97.3988004744642	49.14	53.94	1.6	40	Bacteria	Gammaproteobacteria	Gammaproteobacteria	SAR86	SAR86	AEGEAN-183		116	1197140	69813	16668	4067	MP0884	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S25.57	800	Mesopelagic	3608328.07570978	FALSE	2953	2106	1625	70.8140998741083	54.6405091621206	99.2944144958413	76.3	82.42	2.04	90.91	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	Sulfitobacter pontiacus	496	2973984	40017	6581	3210	MP0884	0	0	NA	NA	0	0	{'MP0884_4446_1'}	['S25CMP0884_Scaffold_4446|780|7136']	1	6356	0.213720046913501
Bin_S25.58	800	Mesopelagic	5117873.74749499	FALSE	4681	3243	2269	63.4931449722944	44.4236651070416	91.6470587774623	95.78	99.8	1.34	0	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Fulvimarina		58	5107638	558882	216810	49357	MP0884	6	20	Defense_System|Gabija|Gabija,Defense_System|RM|RM_Type_II,Defense_System|Cas|CAS_Class1-Subtype-I-C,Defense_System|Lamassu-Fam|Lamassu-Fam,Defense_System|PD-Lambda-1|PD-Lambda-1	Bin_S25.58_01012,Bin_S25.58_00280,Bin_S25.58_01631,Bin_S25.58_01634,Bin_S25.58_00285,Bin_S25.58_04520,Bin_S25.58_01627,Bin_S25.58_03126,Bin_S25.58_01630,Bin_S25.58_01007,Bin_S25.58_01632,Bin_S25.58_02727,Bin_S25.58_04719,Bin_S25.58_01628,Bin_S25.58_03128,Bin_S25.58_01009,Bin_S25.58_03129,Bin_S25.58_02728,Bin_S25.58_04521,Bin_S25.58_01629	1.17471128533385	0.427259132663961	{'MP0884_2_fragment_6_1', 'MP0884_5_fragment_1', 'MP0884_46_fragment_1', 'MP0884_5_fragment_5', 'MP0884_9_fragment_1', 'MP0884_21_fragment_2_1'}	['S25CMP0884_Scaffold_2|400428|450533', 'S25CMP0884_Scaffold_21|121064|180424', 'S25CMP0884_Scaffold_9|0|10712', 'S25CMP0884_Scaffold_5|238997|297683', 'S25CMP0884_Scaffold_5|33980|70175', 'S25CMP0884_Scaffold_46|24059|38813']	6	229812	4.4993791650857
Bin_S2.56	4000	Bathypelagic	4140261.15922718	FALSE	2620	1699	1233	54.6782927499609	39.6811859686297	84.3184973542658	73.34	75.05	0.57	50	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zunongwangia	Zunongwangia profunda	596	3107266	25502	5553	3038	MP0313	2	1	Defense_System|AbiZ|AbiZ	Bin_S2.56_00586	0.643652651559281	0.0381679389312977	set()	[]	0	0	0
Bin_S25.6	800	Mesopelagic	4192063.15361966	FALSE	3797	2947	2183	71.3773108313555	52.8729791465386	91.9645908471859	95.61	98.49	0.96	16.67	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_D	Pseudomonas_D gallaeciensis	96	4128763	180315	67119	21376	MP0884	6	17	Defense_System|Wadjet|Wadjet_I,Defense_System|RM|RM_Type_IV,Defense_System|RM|RM_Type_I,Defense_System|Gao_Iet|Gao_Iet,Defense_System|Mokosh|Mokosh_TypeI,Defense_System|AbiC|AbiC	Bin_S25.6_00770,Bin_S25.6_01099,Bin_S25.6_03812,Bin_S25.6_03811,Bin_S25.6_03822,Bin_S25.6_03823,Bin_S25.6_02501,Bin_S25.6_03808,Bin_S25.6_02500,Bin_S25.6_02493,Bin_S25.6_02499,Bin_S25.6_00769,Bin_S25.6_03810,Bin_S25.6_03809,Bin_S25.6_02492,Bin_S25.6_02555,Bin_S25.6_02495	1.45321976582332	0.447721885699236	{'MP0884_49_fragment_1_1'}	['S25CMP0884_Scaffold_49|42031|86604']	1	44573	1.07957274370072
Bin_S25.66	800	Mesopelagic	1403917.8470255	FALSE	987	703	627	70.9265652776629	63.2588284908885	99.5796869545566	57.67	70.6	4.31	14.29	Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	Marinisomataceae	Marinisoma		159	991166	29905	7243	3161	MP0884	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S25.67	800	Mesopelagic	2546674.27918927	FALSE	1662	1314	1119	73.6464521914584	62.717184172178	93.150992041251	65.77	70.06	1.43	16.67	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Woeseiales	Woeseiaceae	PBBK01	PBBK01 sp002717685	179	1784200	125423	14937	3833	MP0884	0	0	NA	NA	0	0	{'MP0884_9899'}	['S25CMP0884_Scaffold_9899|0|4328']	1	4328	0.24257370249972
Bin_S2.57	4000	Bathypelagic	3369580.70798488	FALSE	2716	2057	1715	69.9348962893027	58.3074123170414	92.3399019551512	85.58	87.29	0.57	100	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Marinobacter	Marinobacter vinifirmus	298	2941307	72647	14909	4370	MP0313	4	4	Defense_System|RM|RM_Type_IIG,Defense_System|AbiD|AbiD,Defense_System|PD-T7-2|PD-T7-2	Bin_S2.57_00156,Bin_S2.57_00782,Bin_S2.57_00157,Bin_S2.57_00158	1.35993964587852	0.147275405007364	set()	[]	0	0	0
Bin_S25.74	800	Mesopelagic	1947524.92914874	FALSE	1572	945	834	50.9322213401157	44.9497064525465	84.7253459753035	91.22	95.27	1.35	0	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	JABDDC01		30	1855407	276712	78707	31624	MP0884	4	20	Defense_System|RM|RM_Type_I,Defense_System|Cas|CAS_Class1-Subtype-I-E,Defense_System|AbiE|AbiE,Defense_System|RM|RM_Type_II	Bin_S25.74_00046,Bin_S25.74_00048,Bin_S25.74_00917,Bin_S25.74_00335,Bin_S25.74_00049,Bin_S25.74_00329,Bin_S25.74_00334,Bin_S25.74_00336,Bin_S25.74_00044,Bin_S25.74_00911,Bin_S25.74_00047,Bin_S25.74_00471,Bin_S25.74_00465,Bin_S25.74_00330,Bin_S25.74_00502,Bin_S25.74_00337,Bin_S25.74_00042,Bin_S25.74_00503,Bin_S25.74_00045,Bin_S25.74_00043	2.15586122074564	1.27226463104326	set()	[]	0	0	0
Bin_S25.75	800	Mesopelagic	3111877	FALSE	2688	1937	1652	62.2453908043281	53.0869311351316	86.3787354063159	96.7	100	1.1	83.33	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter pacificensis	54	3111877	246498	85408	35463	MP0884	9	42	Defense_System|Wadjet|Wadjet_I,Defense_System|RM|RM_Type_IV,Defense_System|RM|RM_Type_IIG,Defense_System|RM|RM_Type_I,Defense_System|Cas|CAS_Class1-Subtype-III-B,Defense_System|Dazbog|Dazbog,Defense_System|AVAST|AVAST_II,Defense_System|RM|RM_Type_II,Defense_System|DRT|DRT_2,Defense_System|CapRel|CapRel,Defense_System|Cas|CAS_Class1-Subtype-I-C,Defense_System|Cas|CAS_Class1-Subtype-I-E,Defense_System|Dsr|Dsr_II	Bin_S25.75_01202,Bin_S25.75_01207,Bin_S25.75_00333,Bin_S25.75_00234,Bin_S25.75_00340,Bin_S25.75_02425,Bin_S25.75_00236,Bin_S25.75_00227,Bin_S25.75_01203,Bin_S25.75_02716,Bin_S25.75_00237,Bin_S25.75_00263,Bin_S25.75_00233,Bin_S25.75_01662,Bin_S25.75_02507,Bin_S25.75_00335,Bin_S25.75_00266,Bin_S25.75_00356,Bin_S25.75_02426,Bin_S25.75_00928,Bin_S25.75_00235,Bin_S25.75_02715,Bin_S25.75_02427,Bin_S25.75_00334,Bin_S25.75_02717,Bin_S25.75_00229,Bin_S25.75_01204,Bin_S25.75_00927,Bin_S25.75_00336,Bin_S25.75_02506,Bin_S25.75_00232,Bin_S25.75_00177,Bin_S25.75_00267,Bin_S25.75_01209,Bin_S25.75_00332,Bin_S25.75_00226,Bin_S25.75_01208,Bin_S25.75_01205,Bin_S25.75_01206,Bin_S25.75_00228,Bin_S25.75_02617,Bin_S25.75_01659	2.89214515869361	1.5625	{'MP0884_15_fragment_5_1', 'MP0884_19_fragment_1_1'}	['S25CMP0884_Scaffold_15|146345|207903', 'S25CMP0884_Scaffold_19|15774|80427']	2	126211	4.05578369582088
Bin_S25.78	800	Mesopelagic	3603656.22631978	FALSE	2959	1832	1412	64.2046699084418	49.4852586848907	103.701756691637	73.3	79.18	1.96	55.56	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter_A	Erythrobacter_A sp002895025	460	2853375	45023	7195	3197	MP0884	5	11	Defense_System|Gabija|Gabija,Defense_System|RM|RM_Type_IIG,Defense_System|RloC|RloC,Defense_System|RM|RM_Type_II,Defense_System|AbiE|AbiE	Bin_S25.78_01326,Bin_S25.78_01327,Bin_S25.78_01162,Bin_S25.78_01328,Bin_S25.78_01157,Bin_S25.78_00396,Bin_S25.78_01514,Bin_S25.78_00681,Bin_S25.78_00682,Bin_S25.78_01513,Bin_S25.78_00680	1.75231085994655	0.371747211895911	{'MP0884_23370', 'MP0884_9224', 'MP0884_10107', 'MP0884_12592', 'MP0884_18667', 'MP0884_9135'}	['S25CMP0884_Scaffold_10107|0|4271', 'S25CMP0884_Scaffold_23370|0|2554', 'S25CMP0884_Scaffold_9135|0|4543', 'S25CMP0884_Scaffold_12592|0|3716', 'S25CMP0884_Scaffold_18667|0|2924', 'S25CMP0884_Scaffold_9224|0|4520']	6	22528	0.78952118105752
